Trade #,Type,Signal,Date/Time,Price USD,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
332,Exit Short,Short-Stop Loss/TP,2024-03-21 13:45,13.22,75958,-3797.90,-0.38,70092.44,-0.35,759.58,0.08,3797.90,0.38
332,Entry Short,Short,2024-03-21 13:20,13.17,75958,-3797.90,-0.38,70092.44,-0.35,759.58,0.08,3797.90,0.38
331,Exit Short,Short-Stop Loss/TP,2024-03-21 09:45,13.08,76923,-6153.84,-0.62,73890.34,-0.57,769.23,0.08,6153.84,0.62
331,Entry Short,Short,2024-03-21 09:35,13.00,76923,-6153.84,-0.62,73890.34,-0.57,769.23,0.08,6153.84,0.62
330,Exit Short,Short Close,2024-03-21 09:30,13.01,75075,23273.25,2.33,80044.18,2.2,23273.25,2.33,6756.75,0.68
330,Entry Short,Short,2024-03-20 14:05,13.32,75075,23273.25,2.33,80044.18,2.2,23273.25,2.33,6756.75,0.68
329,Exit Short,Short Close,2024-03-20 13:20,13.45,74294,742.94,0.07,56770.93,0.07,4457.64,0.45,742.94,0.07
329,Entry Short,Short,2024-03-20 12:10,13.46,74294,742.94,0.07,56770.93,0.07,4457.64,0.45,742.94,0.07
328,Exit Short,Short Close,2024-03-20 10:55,13.47,73800,5904.00,0.59,56027.99,0.56,9594.00,0.96,1476.00,0.15
328,Entry Short,Short,2024-03-19 15:40,13.55,73800,5904.00,0.59,56027.99,0.56,9594.00,0.96,1476.00,0.15
327,Exit Short,Short Close,2024-03-19 14:50,13.58,73800,-1476.00,-0.15,50123.99,-0.14,1476.00,0.15,2214.00,0.22
327,Entry Short,Short,2024-03-19 14:40,13.56,73800,-1476.00,-0.15,50123.99,-0.14,1476.00,0.15,2214.00,0.22
326,Exit Short,Short Close,2024-03-19 14:35,13.58,73746,-1474.92,-0.15,51599.99,-0.14,737.46,0.07,1474.92,0.15
326,Entry Short,Short,2024-03-19 14:30,13.56,73746,-1474.92,-0.15,51599.99,-0.14,737.46,0.07,1474.92,0.15
325,Exit Short,Short-Stop Loss/TP,2024-03-19 11:30,13.52,73099,10964.85,1.1,53074.91,1.05,10964.85,1.1,5847.92,0.59
325,Entry Short,Short,2024-03-19 10:05,13.67,73099,10964.85,1.1,53074.91,1.05,10964.85,1.1,5847.92,0.59
324,Exit Short,Short Close,2024-03-18 15:35,13.78,72176,5052.32,0.51,42110.06,0.49,7217.60,0.72,0,0
324,Entry Short,Short,2024-03-18 14:05,13.85,72176,5052.32,0.51,42110.06,0.49,7217.60,0.72,0,0
323,Exit Short,Short-Stop Loss/TP,2024-03-18 10:15,13.74,71942,10791.30,1.08,37057.74,1.05,10791.30,1.08,4316.52,0.43
323,Entry Short,Short,2024-03-18 09:35,13.89,71942,10791.30,1.08,37057.74,1.05,10791.30,1.08,4316.52,0.43
322,Exit Short,Short-Stop Loss/TP,2024-03-14 09:45,13.53,74571,-9694.23,-0.97,26266.44,-0.94,745.71,0.07,9694.23,0.97
322,Entry Short,Short,2024-03-14 09:35,13.40,74571,-9694.23,-0.97,26266.44,-0.94,745.71,0.07,9694.23,0.97
321,Exit Short,Short-Stop Loss/TP,2024-03-13 14:55,13.55,74019,-2960.76,-0.3,35960.67,-0.28,1480.38,0.15,2960.76,0.3
321,Entry Short,Short,2024-03-13 14:45,13.51,74019,-2960.76,-0.3,35960.67,-0.28,1480.38,0.15,2960.76,0.3
320,Exit Short,Short Close,2024-03-13 14:00,13.54,74019,-2220.57,-0.22,38921.43,-0.21,2220.57,0.22,2960.76,0.3
320,Entry Short,Short,2024-03-13 13:30,13.51,74019,-2220.57,-0.22,38921.43,-0.21,2220.57,0.22,2960.76,0.3
319,Exit Short,Short Close,2024-03-13 13:10,13.55,73556,3677.80,0.37,41142.00,0.35,5148.92,0.51,2206.68,0.22
319,Entry Short,Short,2024-03-13 11:45,13.60,73556,3677.80,0.37,41142.00,0.35,5148.92,0.51,2206.68,0.22
318,Exit Short,Short Close,2024-03-12 15:20,13.60,73046,6574.14,0.66,37464.20,0.64,7304.60,0.73,730.46,0.07
318,Entry Short,Short,2024-03-12 13:50,13.69,73046,6574.14,0.66,37464.20,0.64,7304.60,0.73,730.46,0.07
317,Exit Short,Short-Stop Loss/TP,2024-03-12 09:35,14.06,71633,-6446.97,-0.64,30890.06,-0.62,716.33,0.07,6446.97,0.64
317,Entry Short,Short,2024-03-12 09:35,13.97,71633,-6446.97,-0.64,30890.06,-0.62,716.33,0.07,6446.97,0.64
316,Exit Short,Short Close,2024-03-07 13:20,14.09,70871,708.71,0.07,37337.03,0.07,708.71,0.07,708.71,0.07
316,Entry Short,Short,2024-03-07 13:15,14.10,70871,708.71,0.07,37337.03,0.07,708.71,0.07,708.71,0.07
315,Exit Short,Short Close,2024-03-07 11:35,14.06,71428,-3571.40,-0.36,36628.32,-0.34,0,0,3571.40,0.36
315,Entry Short,Short,2024-03-07 11:30,14.01,71428,-3571.40,-0.36,36628.32,-0.34,0,0,3571.40,0.36
314,Exit Short,Short-Stop Loss/TP,2024-03-06 13:35,14.10,71275,-4989.25,-0.5,40199.72,-0.48,8553.00,0.86,4989.25,0.5
314,Entry Short,Short,2024-03-06 13:00,14.03,71275,-4989.25,-0.5,40199.72,-0.48,8553.00,0.86,4989.25,0.5
313,Exit Short,Short Close,2024-03-04 14:05,13.56,73664,736.64,0.07,45188.97,0.07,736.64,0.07,0,0
313,Entry Short,Short,2024-03-04 14:00,13.57,73664,736.64,0.07,45188.97,0.07,736.64,0.07,0,0
312,Exit Short,Short-Stop Loss/TP,2024-03-04 12:30,13.60,73746,-2212.38,-0.22,44452.33,-0.21,737.46,0.07,2212.38,0.22
312,Entry Short,Short,2024-03-04 11:55,13.57,73746,-2212.38,-0.22,44452.33,-0.21,737.46,0.07,2212.38,0.22
311,Exit Short,Short-Stop Loss/TP,2024-03-01 13:10,13.61,73691,-2947.64,-0.29,46664.71,-0.28,1473.82,0.15,2947.64,0.29
311,Entry Short,Short,2024-03-01 13:05,13.57,73691,-2947.64,-0.29,46664.71,-0.28,1473.82,0.15,2947.64,0.29
310,Exit Short,Short-Stop Loss/TP,2024-02-29 15:35,13.63,73529,-2205.87,-0.22,49612.35,-0.21,0,0,2205.87,0.22
310,Entry Short,Short,2024-02-29 15:35,13.60,73529,-2205.87,-0.22,49612.35,-0.21,0,0,2205.87,0.22
309,Exit Short,Short Close,2024-02-29 12:55,13.63,72992,5839.36,0.58,51818.22,0.56,7299.20,0.73,729.92,0.07
309,Entry Short,Short,2024-02-29 12:20,13.71,72992,5839.36,0.58,51818.22,0.56,7299.20,0.73,729.92,0.07
308,Exit Short,Short-Stop Loss/TP,2024-02-28 09:30,13.62,73909,-6651.81,-0.67,45978.86,-0.63,739.09,0.07,6651.81,0.67
308,Entry Short,Short,2024-02-27 15:55,13.53,73909,-6651.81,-0.67,45978.86,-0.63,739.09,0.07,6651.81,0.67
307,Exit Short,Short Close,2024-02-27 15:50,13.56,73773,0,0,52630.67,0,737.73,0.07,737.73,0.07
307,Entry Short,Short,2024-02-27 15:35,13.56,73773,0,0,52630.67,0,737.73,0.07,737.73,0.07
306,Exit Short,Short Close,2024-02-27 15:15,13.58,73691,-736.91,-0.07,52630.67,-0.07,1473.82,0.15,2210.73,0.22
306,Entry Short,Short,2024-02-27 13:35,13.57,73691,-736.91,-0.07,52630.67,-0.07,1473.82,0.15,2210.73,0.22
305,Exit Short,Short-Stop Loss/TP,2024-02-27 09:35,13.68,73367,-3668.35,-0.37,53367.58,-0.35,733.67,0.07,3668.35,0.37
305,Entry Short,Short,2024-02-27 09:35,13.63,73367,-3668.35,-0.37,53367.58,-0.35,733.67,0.07,3668.35,0.37
304,Exit Short,Short Close,2024-02-26 15:40,13.77,72780,-2183.40,-0.22,57035.93,-0.21,727.80,0.07,2911.20,0.29
304,Entry Short,Short,2024-02-26 15:10,13.74,72780,-2183.40,-0.22,57035.93,-0.21,727.80,0.07,2911.20,0.29
303,Exit Short,Short-Stop Loss/TP,2024-02-26 13:25,13.80,72833,-5098.31,-0.51,59219.33,-0.48,728.33,0.07,5098.31,0.51
303,Entry Short,Short,2024-02-26 13:10,13.73,72833,-5098.31,-0.51,59219.33,-0.48,728.33,0.07,5098.31,0.51
302,Exit Short,Short Close,2024-02-26 12:55,13.78,72648,-726.48,-0.07,64317.64,-0.07,726.48,0.07,726.48,0.07
302,Entry Short,Short,2024-02-26 12:45,13.77,72648,-726.48,-0.07,64317.64,-0.07,726.48,0.07,726.48,0.07
301,Exit Short,Short Close,2024-02-26 12:40,13.78,72621,-726.21,-0.07,65044.12,-0.07,726.21,0.07,726.21,0.07
301,Entry Short,Short,2024-02-26 12:10,13.77,72621,-726.21,-0.07,65044.12,-0.07,726.21,0.07,726.21,0.07
300,Exit Short,Short Close,2024-02-26 10:25,13.79,72595,-725.95,-0.07,65770.33,-0.07,4355.70,0.44,2903.80,0.29
300,Entry Short,Short,2024-02-26 09:35,13.78,72595,-725.95,-0.07,65770.33,-0.07,4355.70,0.44,2903.80,0.29
299,Exit Short,Short Close,2024-02-23 15:35,13.95,71581,715.81,0.07,66496.28,0.07,3579.05,0.36,1431.62,0.14
299,Entry Short,Short,2024-02-23 14:45,13.96,71581,715.81,0.07,66496.28,0.07,3579.05,0.36,1431.62,0.14
298,Exit Short,Short Close,2024-02-23 14:25,14.04,70771,6369.39,0.64,65780.47,0.6,9200.23,0.92,0,0
298,Entry Short,Short,2024-02-23 12:50,14.13,70771,6369.39,0.64,65780.47,0.6,9200.23,0.92,0,0
297,Exit Short,Short-Stop Loss/TP,2024-02-22 15:20,14.29,70323,-4922.61,-0.49,59411.08,-0.46,0,0,4922.61,0.49
297,Entry Short,Short,2024-02-22 15:15,14.22,70323,-4922.61,-0.49,59411.08,-0.46,0,0,4922.61,0.49
296,Exit Short,Short-Stop Loss/TP,2024-02-21 14:00,15.00,67024,-6702.40,-0.67,64333.69,-0.63,2010.72,0.2,6702.40,0.67
296,Entry Short,Short,2024-02-21 13:35,14.90,67024,-6702.40,-0.67,64333.69,-0.63,2010.72,0.2,6702.40,0.67
295,Exit Short,Short-Stop Loss/TP,2024-02-21 11:10,14.73,67159,10745.44,1.07,71036.09,1.01,10745.44,1.07,671.59,0.07
295,Entry Short,Short,2024-02-21 10:55,14.89,67159,10745.44,1.07,71036.09,1.01,10745.44,1.07,671.59,0.07
294,Exit Short,Short Close,2024-02-21 10:30,14.94,67181,-3359.05,-0.34,60290.65,-0.32,0,0,4030.86,0.4
294,Entry Short,Short,2024-02-21 10:25,14.89,67181,-3359.05,-0.34,60290.65,-0.32,0,0,4030.86,0.4
293,Exit Short,Short-Stop Loss/TP,2024-02-16 10:40,14.25,69396,11103.36,1.11,63649.70,1.05,11103.36,1.11,693.96,0.07
293,Entry Short,Short,2024-02-16 10:30,14.41,69396,11103.36,1.11,63649.70,1.05,11103.36,1.11,693.96,0.07
292,Exit Short,Short-Stop Loss/TP,2024-02-16 10:20,14.53,69348,-6934.80,-0.69,52546.34,-0.65,693.48,0.07,6934.80,0.69
292,Entry Short,Short,2024-02-16 10:20,14.43,69348,-6934.80,-0.69,52546.34,-0.65,693.48,0.07,6934.80,0.69
291,Exit Short,Short Close,2024-02-15 13:45,14.62,68634,-2745.36,-0.27,59481.14,-0.26,0,0,3431.70,0.34
291,Entry Short,Short,2024-02-15 13:40,14.58,68634,-2745.36,-0.27,59481.14,-0.26,0,0,3431.70,0.34
290,Exit Short,Short-Stop Loss/TP,2024-02-15 13:00,14.63,68799,-6191.91,-0.62,62226.50,-0.58,3439.95,0.34,6191.91,0.62
290,Entry Short,Short,2024-02-15 12:20,14.54,68799,-6191.91,-0.62,62226.50,-0.58,3439.95,0.34,6191.91,0.62
289,Exit Short,Short-Stop Loss/TP,2024-02-14 15:50,14.53,68073,10891.68,1.09,68418.41,1.03,10891.68,1.09,0,0
289,Entry Short,Short,2024-02-14 15:15,14.69,68073,10891.68,1.09,68418.41,1.03,10891.68,1.09,0,0
288,Exit Short,Short-Stop Loss/TP,2024-02-14 15:00,14.80,68004,-6800.40,-0.68,57526.73,-0.64,6120.36,0.61,6800.40,0.68
288,Entry Short,Short,2024-02-14 14:35,14.70,68004,-6800.40,-0.68,57526.73,-0.64,6120.36,0.61,6800.40,0.68
287,Exit Short,Short-Stop Loss/TP,2024-02-14 14:05,14.85,68027,-10204.05,-1.02,64327.13,-0.95,4761.89,0.48,10204.05,1.02
287,Entry Short,Short,2024-02-14 13:35,14.70,68027,-10204.05,-1.02,64327.13,-0.95,4761.89,0.48,10204.05,1.02
286,Exit Short,Short Close,2024-02-09 13:40,13.91,71890,-718.90,-0.07,74531.18,-0.07,4313.40,0.43,718.90,0.07
286,Entry Short,Short,2024-02-09 12:15,13.90,71890,-718.90,-0.07,74531.18,-0.07,4313.40,0.43,718.90,0.07
285,Exit Short,Short Close,2024-02-09 10:15,13.86,72674,-7267.40,-0.73,75250.08,-0.67,726.74,0.07,7994.14,0.8
285,Entry Short,Short,2024-02-09 09:35,13.76,72674,-7267.40,-0.73,75250.08,-0.67,726.74,0.07,7994.14,0.8
284,Exit Short,Short Close,2024-02-08 15:35,13.90,71994,-719.94,-0.07,82517.48,-0.07,0,0,1439.88,0.14
284,Entry Short,Short,2024-02-08 15:30,13.89,71994,-719.94,-0.07,82517.48,-0.07,0,0,1439.88,0.14
283,Exit Short,Short Close,2024-02-08 10:45,13.94,71942,-2877.68,-0.29,83237.42,-0.26,2158.26,0.22,3597.10,0.36
283,Entry Short,Short,2024-02-08 09:55,13.90,71942,-2877.68,-0.29,83237.42,-0.26,2158.26,0.22,3597.10,0.36
282,Exit Short,Short-Stop Loss/TP,2024-02-08 09:40,14.00,71684,-3584.20,-0.36,86115.10,-0.33,1433.68,0.14,3584.20,0.36
282,Entry Short,Short,2024-02-08 09:35,13.95,71684,-3584.20,-0.36,86115.10,-0.33,1433.68,0.14,3584.20,0.36
281,Exit Short,Short-Stop Loss/TP,2024-02-07 15:55,14.01,71684,-4301.04,-0.43,89699.30,-0.39,716.84,0.07,4301.04,0.43
281,Entry Short,Short,2024-02-07 15:45,13.95,71684,-4301.04,-0.43,89699.30,-0.39,716.84,0.07,4301.04,0.43
280,Exit Short,Short Close,2024-02-07 14:25,13.99,71073,5685.84,0.57,94000.34,0.52,6396.57,0.64,0,0
280,Entry Short,Short,2024-02-07 13:25,14.07,71073,5685.84,0.57,94000.34,0.52,6396.57,0.64,0,0
279,Exit Short,Short Close,2024-02-07 10:50,13.96,71890,-3594.50,-0.36,88314.50,-0.33,718.90,0.07,3594.50,0.36
279,Entry Short,Short,2024-02-07 10:35,13.91,71890,-3594.50,-0.36,88314.50,-0.33,718.90,0.07,3594.50,0.36
278,Exit Short,Short-Stop Loss/TP,2024-02-07 09:30,13.92,70521,17630.25,1.76,91909.00,1.64,17630.25,1.76,705.21,0.07
278,Entry Short,Short,2024-02-06 14:50,14.17,70521,17630.25,1.76,91909.00,1.64,17630.25,1.76,705.21,0.07
277,Exit Short,Short Close,2024-02-06 14:15,14.28,69881,2096.43,0.21,74278.75,0.2,7686.91,0.77,2096.43,0.21
277,Entry Short,Short,2024-02-06 12:35,14.31,69881,2096.43,0.21,74278.75,0.2,7686.91,0.77,2096.43,0.21
276,Exit Short,Short Close,2024-02-06 10:15,14.31,70175,-4210.50,-0.42,72182.32,-0.39,7017.50,0.7,5614.00,0.56
276,Entry Short,Short,2024-02-06 09:35,14.25,70175,-4210.50,-0.42,72182.32,-0.39,7017.50,0.7,5614.00,0.56
275,Exit Short,Short-Stop Loss/TP,2024-02-05 15:05,14.47,69396,-4163.76,-0.42,76392.82,-0.39,2081.88,0.21,4163.76,0.42
275,Entry Short,Short,2024-02-05 15:00,14.41,69396,-4163.76,-0.42,76392.82,-0.39,2081.88,0.21,4163.76,0.42
274,Exit Short,Short Close,2024-02-05 12:00,14.82,66934,8701.42,0.87,80556.58,0.81,8701.42,0.87,669.34,0.07
274,Entry Short,Short,2024-02-05 11:35,14.95,66934,8701.42,0.87,80556.58,0.81,8701.42,0.87,669.34,0.07
273,Exit Short,Short Close,2024-02-02 11:10,14.80,67114,7382.54,0.74,71855.16,0.69,8053.68,0.8,5369.12,0.54
273,Entry Short,Short,2024-02-02 10:15,14.91,67114,7382.54,0.74,71855.16,0.69,8053.68,0.8,5369.12,0.54
272,Exit Short,Short Close,2024-01-30 15:30,14.44,69637,-5570.96,-0.56,64472.62,-0.52,0,0,5570.96,0.56
272,Entry Short,Short,2024-01-30 15:10,14.36,69637,-5570.96,-0.56,64472.62,-0.52,0,0,5570.96,0.56
271,Exit Short,Short Close,2024-01-30 14:45,14.42,69348,0,0,70043.58,0,693.48,0.07,1386.96,0.14
271,Entry Short,Short,2024-01-30 13:55,14.42,69348,0,0,70043.58,0,693.48,0.07,1386.96,0.14
270,Exit Short,Short Close,2024-01-30 12:30,14.47,69108,0,0,70043.58,0,2764.32,0.28,1382.16,0.14
270,Entry Short,Short,2024-01-30 11:30,14.47,69108,0,0,70043.58,0,2764.32,0.28,1382.16,0.14
269,Exit Short,Short Close,2024-01-30 11:15,14.51,69060,-2071.80,-0.21,70043.58,-0.19,1381.20,0.14,2071.80,0.21
269,Entry Short,Short,2024-01-30 11:10,14.48,69060,-2071.80,-0.21,70043.58,-0.19,1381.20,0.14,2071.80,0.21
268,Exit Short,Short Close,2024-01-30 10:55,14.53,68823,0,0,72115.38,0,4129.38,0.41,2752.92,0.28
268,Entry Short,Short,2024-01-30 09:35,14.53,68823,0,0,72115.38,0,4129.38,0.41,2752.92,0.28
267,Exit Short,Short-Stop Loss/TP,2024-01-26 14:40,14.38,69637,-696.37,-0.07,72115.38,-0.06,696.37,0.07,696.37,0.07
267,Entry Short,Short,2024-01-26 14:40,14.37,69637,-696.37,-0.07,72115.38,-0.06,696.37,0.07,696.37,0.07
266,Exit Short,Short Close,2024-01-26 13:45,14.42,69541,-2781.64,-0.28,72811.75,-0.26,695.41,0.07,2781.64,0.28
266,Entry Short,Short,2024-01-26 13:25,14.38,69541,-2781.64,-0.28,72811.75,-0.26,695.41,0.07,2781.64,0.28
265,Exit Short,Short Close,2024-01-26 12:35,14.46,69300,-2079.00,-0.21,75593.39,-0.19,3465.00,0.35,2772.00,0.28
265,Entry Short,Short,2024-01-26 11:50,14.43,69300,-2079.00,-0.21,75593.39,-0.19,3465.00,0.35,2772.00,0.28
264,Exit Short,Short-Stop Loss/TP,2024-01-24 12:30,14.16,70821,-2124.63,-0.21,77672.39,-0.2,708.21,0.07,2124.63,0.21
264,Entry Short,Short,2024-01-24 12:25,14.13,70821,-2124.63,-0.21,77672.39,-0.2,708.21,0.07,2124.63,0.21
263,Exit Short,Short Close,2024-01-24 10:40,14.03,71022,4261.32,0.43,79797.02,0.4,10653.30,1.06,2840.88,0.28
263,Entry Short,Short,2024-01-23 15:55,14.09,71022,4261.32,0.43,79797.02,0.4,10653.30,1.06,2840.88,0.28
262,Exit Short,Short-Stop Loss/TP,2024-01-23 13:00,14.16,70721,-1414.42,-0.14,75535.70,-0.13,0,0,1414.42,0.14
262,Entry Short,Short,2024-01-23 12:55,14.14,70721,-1414.42,-0.14,75535.70,-0.13,0,0,1414.42,0.14
261,Exit Short,Short-Stop Loss/TP,2024-01-22 15:55,14.48,68352,10252.80,1.03,76950.12,0.96,10252.80,1.03,1367.04,0.14
261,Entry Short,Short,2024-01-22 14:45,14.63,68352,10252.80,1.03,76950.12,0.96,10252.80,1.03,1367.04,0.14
260,Exit Short,Short-Stop Loss/TP,2024-01-22 14:20,14.72,68119,-2724.76,-0.27,66697.32,-0.25,0,0,2724.76,0.27
260,Entry Short,Short,2024-01-22 14:05,14.68,68119,-2724.76,-0.27,66697.32,-0.25,0,0,2724.76,0.27
259,Exit Short,Short Close,2024-01-22 12:10,14.74,67842,0,0,69422.08,0,6784.20,0.68,678.42,0.07
259,Entry Short,Short,2024-01-22 11:20,14.74,67842,0,0,69422.08,0,6784.20,0.68,678.42,0.07
258,Exit Short,Short-Stop Loss/TP,2024-01-22 09:30,14.81,66688,12003.84,1.2,69422.08,1.14,12003.84,1.2,4001.28,0.4
258,Entry Short,Short,2024-01-19 15:30,14.99,66688,12003.84,1.2,69422.08,1.14,12003.84,1.2,4001.28,0.4
257,Exit Short,Short Close,2024-01-19 12:50,14.97,67159,-5372.72,-0.54,57418.24,-0.51,0,0,6044.31,0.6
257,Entry Short,Short,2024-01-19 12:35,14.89,67159,-5372.72,-0.54,57418.24,-0.51,0,0,6044.31,0.6
256,Exit Short,Short-Stop Loss/TP,2024-01-19 09:40,15.16,66312,-5304.96,-0.53,62790.96,-0.5,0,0,5304.96,0.53
256,Entry Short,Short,2024-01-19 09:35,15.08,66312,-5304.96,-0.53,62790.96,-0.5,0,0,5304.96,0.53
255,Exit Short,Short-Stop Loss/TP,2024-01-12 11:35,14.80,68073,-7488.03,-0.75,68095.92,-0.7,3403.65,0.34,7488.03,0.75
255,Entry Short,Short,2024-01-12 11:25,14.69,68073,-7488.03,-0.75,68095.92,-0.7,3403.65,0.34,7488.03,0.75
254,Exit Short,Short-Stop Loss/TP,2024-01-11 09:45,14.53,69204,-5536.32,-0.55,75583.95,-0.51,1384.08,0.14,5536.32,0.55
254,Entry Short,Short,2024-01-11 09:35,14.45,69204,-5536.32,-0.55,75583.95,-0.51,1384.08,0.14,5536.32,0.55
253,Exit Short,Short-Stop Loss/TP,2024-01-10 15:50,14.67,68352,-2734.08,-0.27,81120.27,-0.25,683.52,0.07,2734.08,0.27
253,Entry Short,Short,2024-01-10 15:50,14.63,68352,-2734.08,-0.27,81120.27,-0.25,683.52,0.07,2734.08,0.27
252,Exit Short,Short Close,2024-01-10 15:15,14.68,67934,2717.36,0.27,83854.35,0.25,8152.08,0.82,0,0
252,Entry Short,Short,2024-01-10 13:45,14.72,67934,2717.36,0.27,83854.35,0.25,8152.08,0.82,0,0
251,Exit Short,Short Close,2024-01-10 10:40,14.69,68259,-2047.77,-0.2,81136.99,-0.19,2047.77,0.2,5460.72,0.55
251,Entry Short,Short,2024-01-10 09:35,14.66,68259,-2047.77,-0.2,81136.99,-0.19,2047.77,0.2,5460.72,0.55
250,Exit Short,Short-Stop Loss/TP,2024-01-09 15:05,14.88,67408,-3370.40,-0.34,83184.76,-0.31,674.08,0.07,3370.40,0.34
250,Entry Short,Short,2024-01-09 15:00,14.83,67408,-3370.40,-0.34,83184.76,-0.31,674.08,0.07,3370.40,0.34
249,Exit Short,Short Close,2024-01-09 10:55,15.18,65789,657.89,0.07,86555.16,0.06,3947.34,0.39,2631.56,0.26
249,Entry Short,Short,2024-01-09 10:25,15.19,65789,657.89,0.07,86555.16,0.06,3947.34,0.39,2631.56,0.26
248,Exit Short,Short Close,2024-01-08 14:55,15.07,66225,1986.75,0.2,85897.27,0.18,6622.50,0.66,0,0
248,Entry Short,Short,2024-01-08 14:00,15.10,66225,1986.75,0.2,85897.27,0.18,6622.50,0.66,0,0
247,Exit Short,Short-Stop Loss/TP,2024-01-08 10:00,15.43,64082,11534.76,1.15,83910.52,1.08,11534.76,1.15,1281.64,0.13
247,Entry Short,Short,2024-01-05 15:50,15.61,64082,11534.76,1.15,83910.52,1.08,11534.76,1.15,1281.64,0.13
246,Exit Short,Short-Stop Loss/TP,2024-01-05 14:00,15.47,63979,9596.85,0.96,72375.76,0.9,9596.85,0.96,1919.37,0.19
246,Entry Short,Short,2024-01-05 13:30,15.62,63979,9596.85,0.96,72375.76,0.9,9596.85,0.96,1919.37,0.19
245,Exit Short,Short Close,2024-01-04 10:15,15.92,62656,2506.24,0.25,62778.91,0.24,2506.24,0.25,1879.68,0.19
245,Entry Short,Short,2024-01-04 10:10,15.96,62656,2506.24,0.25,62778.91,0.24,2506.24,0.25,1879.68,0.19
244,Exit Short,Short-Stop Loss/TP,2024-01-03 14:35,15.72,63694,-636.94,-0.06,60272.67,-0.06,1273.88,0.13,636.94,0.06
244,Entry Short,Short,2024-01-03 14:35,15.71,63694,-636.94,-0.06,60272.67,-0.06,1273.88,0.13,636.94,0.06
243,Exit Short,Short-Stop Loss/TP,2024-01-03 09:30,15.80,64143,-13470.03,-1.35,60909.61,-1.25,5131.44,0.51,13470.03,1.35
243,Entry Short,Short,2024-01-02 15:55,15.59,64143,-13470.03,-1.35,60909.61,-1.25,5131.44,0.51,13470.03,1.35
242,Exit Short,Short-Stop Loss/TP,2023-12-29 09:45,15.46,64892,-3244.60,-0.32,74379.64,-0.3,648.92,0.06,3244.60,0.32
242,Entry Short,Short,2023-12-29 09:40,15.41,64892,-3244.60,-0.32,74379.64,-0.3,648.92,0.06,3244.60,0.32
241,Exit Short,Short Close,2023-12-28 15:00,15.48,64599,0,0,77624.24,0,3229.95,0.32,1291.98,0.13
241,Entry Short,Short,2023-12-28 14:05,15.48,64599,0,0,77624.24,0,3229.95,0.32,1291.98,0.13
240,Exit Short,Short Close,2023-12-28 13:05,15.55,64267,642.67,0.06,77624.24,0.06,5141.36,0.51,642.67,0.06
240,Entry Short,Short,2023-12-28 11:50,15.56,64267,642.67,0.06,77624.24,0.06,5141.36,0.51,642.67,0.06
239,Exit Short,Short-Stop Loss/TP,2023-12-28 09:30,15.47,63979,10876.43,1.09,76981.57,1.02,10876.43,1.09,639.79,0.06
239,Entry Short,Short,2023-12-27 15:05,15.64,63979,10876.43,1.09,76981.57,1.02,10876.43,1.09,639.79,0.06
238,Exit Short,Short-Stop Loss/TP,2023-12-27 09:30,16.03,61690,10487.30,1.05,66105.14,0.99,10487.30,1.05,2467.60,0.25
238,Entry Short,Short,2023-12-26 15:40,16.20,61690,10487.30,1.05,66105.14,0.99,10487.30,1.05,2467.60,0.25
237,Exit Short,Short Close,2023-12-26 12:40,16.30,61124,3667.44,0.37,55617.84,0.35,4889.92,0.49,0,0
237,Entry Short,Short,2023-12-26 11:50,16.36,61124,3667.44,0.37,55617.84,0.35,4889.92,0.49,0,0
236,Exit Short,Short Close,2023-12-26 11:35,16.45,60790,0,0,51950.40,0,3039.50,0.3,607.90,0.06
236,Entry Short,Short,2023-12-26 11:10,16.45,60790,0,0,51950.40,0,3039.50,0.3,607.90,0.06
235,Exit Short,Short Close,2023-12-26 11:00,16.52,59952,9592.32,0.96,51950.40,0.92,10791.36,1.08,1199.04,0.12
235,Entry Short,Short,2023-12-22 15:55,16.68,59952,9592.32,0.96,51950.40,0.92,10791.36,1.08,1199.04,0.12
234,Exit Short,Short Close,2023-12-22 15:50,16.75,59665,596.65,0.06,42358.08,0.06,2983.25,0.3,2983.25,0.3
234,Entry Short,Short,2023-12-22 14:55,16.76,59665,596.65,0.06,42358.08,0.06,2983.25,0.3,2983.25,0.3
233,Exit Short,Short-Stop Loss/TP,2023-12-22 11:00,17.28,58173,-5235.57,-0.52,41761.43,-0.5,581.73,0.06,5235.57,0.52
233,Entry Short,Short,2023-12-22 10:50,17.19,58173,-5235.57,-0.52,41761.43,-0.5,581.73,0.06,5235.57,0.52
232,Exit Short,Short Close,2023-12-14 13:00,15.79,63532,-3811.92,-0.38,46997.00,-0.36,5082.56,0.51,4447.24,0.45
232,Entry Short,Short,2023-12-14 11:50,15.73,63532,-3811.92,-0.38,46997.00,-0.36,5082.56,0.51,4447.24,0.45
231,Exit Short,Short-Stop Loss/TP,2023-12-13 09:40,15.84,63211,-1264.22,-0.13,50808.92,-0.12,632.11,0.06,1264.22,0.13
231,Entry Short,Short,2023-12-13 09:40,15.82,63211,-1264.22,-0.13,50808.92,-0.12,632.11,0.06,1264.22,0.13
230,Exit Short,Short-Stop Loss/TP,2023-12-12 13:50,15.83,63251,-632.51,-0.06,52073.14,-0.06,632.51,0.06,632.51,0.06
